arr13,8, -0.064678, 0.888300, 3.964662, 13.707685, 0.095338, 0.023700, 1.000000 
arr13,9, -0.072933, 0.891750, 4.002083, 9.029695, 0.114418, 5.007950, 0.000000 
arr14,5, -0.165234, 0.881800, 4.003585, 7.476920, 0.099321, 3.760350, 0.000000 
arr14,6, -0.040858, 0.887100, 3.975573, 13.656580, 0.085277, 0.264650, 1.000000 
arr14,7, -0.057081, 0.8896, 3.959279, 13.76665, 0.028751, 5.1635, 1 
arr14,8, -0.040858, 0.887100, 3.975573, 13.656580, 0.085277, 0.264650, 1.000000 
arr14,9, -0.165234, 0.881800, 4.003585, 7.476920, 0.099321, 3.760350, 0.000000 
arr15,2, -0.185604, 0.905100, 4.006704, 12.264975, 0.125192, 3.747800, 0.000000 
arr15,3, -0.033100, 0.877600, 3.955826, 13.762715, 0.092947, 0.085200, 1.000000 
arr15,4, -0.054205, 0.8834, 3.936182, 13.71161, 0.000865, 4.7060, 1 
arr15,5, -0.033100, 0.877600, 3.955826, 13.762715, 0.092947, 0.085200, 1.000000 
arr15,6, -0.185604, 0.905100, 4.006704, 12.264975, 0.125192, 3.747800, 0.000000 
arr16,0, -0.193618, 0.949500, 4.135094, 15.838330, 0.064943, 0.000000, 0.000000 
arr16,1, -0.193618, 0.949500, 4.135094, 15.838330, 0.064943, 0.000000, 0.000000 
arr16,2, -0.042897, 0.952550, 4.073232, 18.153735, 0.180079, 1.144000, 1.000000 
arr16,4, -0.042897, 0.952550, 4.073232, 18.153735, 0.180079, 1.144000, 1.000000 
arr17,0, -0.198211, 0.943550, 4.126608, 16.137090, 0.072068, 3.451200, 0.000000 
arr17,1, -0.198211, 0.943550, 4.126608, 16.137090, 0.072068, 3.451200, 0.000000 
arr17,2, 0.018912, 0.936850, 3.984069, 18.696225, 0.178515, 0.000000, 1.000000 
arr17,4, 0.018912, 0.936850, 3.984069, 18.696225, 0.178515, 0.000000, 1.000000 
arr18,0, -0.109297, 0.921400, 4.099069, 14.788730, 0.061698, 2.875250, 0.000000 
arr18,1, -0.109297, 0.921400, 4.099069, 14.788730, 0.061698, 2.875250, 0.000000 
arr18,2, -0.194834, 0.936150, 4.023518, 13.357815, 0.167969, 0.000000, 1.000000 
arr18,4, -0.194834, 0.936150, 4.023518, 13.357815, 0.167969, 0.000000, 1.000000 
arr19,4, -0.181956, 0.9159, 3.995417, 14.70224, 0.033397, 10.9461, 0 
arr19,5, -0.176387, 0.9401, 4.068254, 15.66929, 0.072931, 0.0000, 1 
arr19,6, 0.021242, 0.9259, 3.980865, 18.15373, 0.159681, 12.4491, 0 
arr2,0, -0.042624, 0.9052, 4.033747, 13.89244, 0.105069, 9.1192, 0 
arr2,1, -0.149842, 0.923200, 4.029511, 13.967135, 0.073550, 0.000450, 1.000000 
arr2,2, 0.094376, 0.886150, 4.042686, 15.641775, 0.069166, 7.273950, 0.000000 
arr2,4, 0.094376, 0.886150, 4.042686, 15.641775, 0.069166, 7.273950, 0.000000 
arr2,5, -0.149842, 0.923200, 4.029511, 13.967135, 0.073550, 0.000450, 1.000000 
arr20,4, -0.184981, 0.9054, 3.986872, 14.79659, 0.048574, 22.7435, 0 
arr20,5, -0.185363, 0.9319, 4.068668, 15.92088, 0.070818, 0.0000, 0 
arr20,6, 0.072376, 0.9090, 3.897164, 18.67264, 0.164700, 13.6231, 1 
arr21,4, -0.113111, 0.8919, 3.985047, 13.72734, 0.025041, 13.4494, 0 
arr21,5, -0.093812, 0.9150, 4.056151, 14.71011, 0.085022, 0.0000, 0 
arr21,6, -0.160502, 0.9191, 3.959686, 13.01974, 0.151883, 9.1572, 1 
arr22,3, -0.239019, 0.9185, 4.084466, 10.88123, 0.006273, 8.3301, 0 
arr22,4, -0.176141, 0.9298, 4.055513, 13.13767, 0.077975, 9.8328, 0 
arr22,6, -0.337449, 0.9359, 3.967494, 12.46153, 0.166312, 0.0000, 1 
arr23,3, -0.310253, 0.9365, 4.067317, 15.40198, 0.003258, 10.2352, 0 
arr23,4, 0.045878, 0.9300, 4.004856, 18.50753, 0.096492, 9.3965, 0 
arr23,6, -0.163993, 0.9515, 3.973521, 13.30278, 0.219601, 0.0000, 1 
arr24,3, -0.374995, 0.9543, 4.105148, 12.41436, 0.114319, 2.5850, 0 
arr24,4, -0.171035, 0.9362, 4.163709, 15.86585, 0.056207, 12.7299, 0 
arr24,5, -0.006137, 0.9426, 3.995179, 18.78271, 0.163879, 0.0000, 1 
arr25,3, -0.358522, 0.9580, 4.109907, 12.27284, 0.091626, 0.0000, 0 
arr25,4, -0.172603, 0.9464, 4.171938, 15.68501, 0.064166, 3.3835, 0 
arr25,5, -0.059582, 0.9563, 4.094788, 18.31884, 0.167092, 1.7011, 1 
arr26,3, -0.288644, 0.9341, 4.107945, 11.36869, 0.084583, 2.8240, 0 
arr26,4, -0.081474, 0.9143, 4.143576, 14.69438, 0.057403, 11.5282, 0 
arr26,5, -0.220603, 0.9383, 4.047467, 13.38927, 0.149898, 0.0000, 1 
arr27,2, -0.141543, 0.902700, 3.975573, 12.052700, 0.048978, 0.005100, 1.000000 
arr27,3, -0.110181, 0.881800, 4.002359, 12.504775, 0.021065, 8.532000, 0.000000 
arr27,8, -0.110181, 0.881800, 4.002359, 12.504775, 0.021065, 8.532000, 0.000000 
arr27,9, -0.141543, 0.902700, 3.975573, 12.052700, 0.048978, 0.005100, 1.000000 
arr28,2, -0.122528, 0.905600, 4.015190, 12.092010, 0.040164, 0.729300, 1.000000 
arr28,3, -0.216135, 0.913800, 4.052820, 13.487540, 0.044818, 0.075200, 1.000000 
arr28,6, -0.216135, 0.913800, 4.052820, 13.487540, 0.044818, 0.075200, 1.000000 
arr28,7, -0.122528, 0.905600, 4.015190, 12.092010, 0.040164, 0.729300, 1.000000 
arr29,2, -0.123923, 0.906850, 4.035659, 12.033045, 0.027884, 8.869600, 0.000000 
arr29,3, -0.229016, 0.920850, 4.049469, 13.165190, 0.056087, 0.384550, 1.000000 
arr29,6, -0.229016, 0.920850, 4.049469, 13.165190, 0.056087, 0.384550, 1.000000 
arr29,7, -0.123923, 0.906850, 4.035659, 12.033045, 0.027884, 8.869600, 0.000000 
arr3,2, -0.071551, 0.890100, 3.854887, 14.953835, 0.061416, 3.844100, 0.000000 
arr3,3, -0.100462, 0.904500, 4.086361, 13.691960, 0.005203, 16.448000, 0.000000 
arr3,4, -0.112096, 0.9156, 4.058521, 14.10472, 0.090447, 0.0000, 1 
arr3,5, -0.100462, 0.904500, 4.086361, 13.691960, 0.005203, 16.448000, 0.000000 
arr3,6, -0.071551, 0.890100, 3.854887, 14.953835, 0.061416, 3.844100, 0.000000 
arr30,2, -0.166894, 0.913300, 4.059190, 12.665945, 0.025964, 0.047850, 1.000000 
arr30,3, -0.090111, 0.9180, 4.130779, 13.81382, 0.114474, 1.7541, 0 
arr30,4, -0.166894, 0.913300, 4.059190, 12.665945, 0.025964, 0.047850, 1.000000 
arr31,2, -0.165431, 0.9159, 4.056042, 12.72884, 0.068480, 0.0000, 1 
arr31,3, -0.148085, 0.9139, 4.068681, 12.57946, 0.019891, 1.7819, 0 
arr31,8, -0.217879, 0.9087, 3.980371, 10.57461, 0.012032, 0.5443, 0 
arr32,4, -0.135989, 0.8977, 4.030558, 13.46002, 0.078518, 6.3412, 0 
arr32,5, -0.180852, 0.9200, 3.975356, 13.38140, 0.169042, 0.0000, 1 
arr32,7, -0.213605, 0.9015, 3.920386, 11.31365, 0.148467, 6.4691, 0 
arr33,4, -0.217309, 0.9246, 4.045028, 14.34059, 0.076303, 1.4355, 0 
arr33,5, -0.020952, 0.9366, 4.021609, 18.09084, 0.179162, 0.0000, 1 
arr33,7, -0.041248, 0.9172, 3.952112, 15.90516, 0.158282, 3.7336, 0 
arr35,0, -0.185669, 0.8848, 3.875268, 16.25109, 0.187388, 0.0000, 1 
arr35,1, 0.131042, 0.8561, 3.794584, 18.60188, 0.028432, 43.4287, 0 
arr35,4, 0.149297, 0.8561, 3.724961, 19.01858, 0.139860, 24.4076, 0 
arr36,0, -0.117187, 0.8738, 3.918756, 15.05604, 0.142507, 0.0000, 1 
arr36,1, 0.167973, 0.8557, 3.808020, 17.09234, 0.097111, 21.9236, 0 
arr36,4, -0.105889, 0.8663, 3.807884, 13.12195, 0.021475, 13.6203, 0 
arr37,0, -0.032611, 0.9257, 4.106825, 17.71346, 0.137026, 0.6724, 0 
arr37,1, -0.088278, 0.9536, 4.052477, 18.97926, 0.190303, 0.0000, 1 
arr37,3, 0.146584, 0.9137, 4.071251, 20.31583, 0.143200, 3.8684, 0 
arr38,0, -0.053303, 0.9217, 4.095495, 18.13801, 0.137143, 3.0215, 0 
arr38,1, -0.018841, 0.9375, 3.951910, 19.52175, 0.200692, 0.0000, 1 
arr38,3, 0.205259, 0.8931, 3.991939, 20.85832, 0.135544, 7.6191, 0 
arr39,0, 0.041403, 0.8994, 4.085251, 16.72283, 0.143430, 4.6743, 0 
arr39,1, -0.235930, 0.9353, 4.006343, 13.60941, 0.158389, 0.0000, 1 
arr39,3, 0.000201, 0.9033, 3.999507, 15.63784, 0.126521, 5.3354, 0 
arr4,2, -0.155490, 0.898500, 4.000378, 12.925395, 0.044021, 1.115000, 0.000000 
arr4,3, -0.067303, 0.907500, 4.044387, 13.727335, 0.021854, 0.363700, 0.000000 
arr4,4, -0.105746, 0.9148, 4.050236, 13.82955, 0.107691, 0.0000, 1 
arr4,5, -0.067303, 0.907500, 4.044387, 13.727335, 0.021854, 0.363700, 0.000000 
arr4,6, -0.155490, 0.898500, 4.000378, 12.925395, 0.044021, 1.115000, 0.000000 
arr40,4, -0.234403, 0.9171, 4.046876, 14.46638, 0.081578, 3.3552, 0 
arr40,5, 0.041390, 0.9161, 3.925013, 18.81416, 0.178933, 0.0000, 1 
arr40,7, 0.027567, 0.9054, 3.857317, 16.03881, 0.156893, 7.9970, 0 
arr41,9, -0.170275, 0.8999, 4.032774, 11.40014, 0.004633, 10.9565, 0 
arr41,10, -0.109072, 0.9209, 4.095655, 13.79810, 0.096112, 0.0000, 1 
arr41,11, -0.076810, 0.9074, 4.087535, 13.63299, 0.051886, 7.9017, 0 
arr41,12, -0.220307, 0.9081, 4.054393, 10.18936, 0.038041, 0.2154, 1 
arr42,12, -0.215394, 0.9082, 4.051680, 10.32302, 0.027965, 0.0000, 1 
arr42,13, -0.077071, 0.9119, 4.088272, 13.65658, 0.049524, 5.0443, 0 
arr42,14, -0.082296, 0.8980, 4.081169, 10.26012, 0.095790, 4.6579, 1 
arr43,8, -0.084060, 0.8964, 4.017208, 7.80713, 0.009041, 12.8091, 0 
arr43,9, -0.123691, 0.9213, 4.083557, 13.49933, 0.063802, 0.0000, 1 
arr43,10, -0.061680, 0.9063, 4.084645, 13.46789, 0.040310, 12.0972, 0 
arr43,11, -0.238394, 0.9100, 4.054200, 9.76481, 0.019892, 1.1163, 1 
arr44,11, -0.191166, 0.9099, 4.026659, 9.77267, 0.012091, 1.1139, 1 
arr44,12, -0.070641, 0.9112, 4.071817, 13.49933, 0.037836, 10.0073, 0 
arr44,13, -0.082736, 0.8909, 4.061537, 8.72700, 0.015506, 0.0000, 1 
arr45,0, 0.003631, 0.893100, 3.861312, 18.409255, 0.171592, 0.000050, 1.000000 
arr45,1, 0.003631, 0.893100, 3.861312, 18.409255, 0.171592, 0.000050, 1.000000 
arr45,3, 0.209202, 0.8765, 3.817056, 20.22935, 0.127353, 4.0190, 0 
arr46,0, 0.065806, 0.8671, 3.884154, 17.25745, 0.164395, 2.3022, 0 
arr46,1, -0.189293, 0.8820, 3.834719, 13.32637, 0.145905, 0.0000, 1 
arr46,3, 0.014334, 0.8713, 3.772935, 15.10321, 0.128012, 4.2158, 0 
arr47,0, -0.009205, 0.8824, 3.834686, 18.71981, 0.174508, 0.0000, 0 
arr47,1, 0.059593, 0.8742, 3.735929, 19.38024, 0.191178, 0.3502, 1 
arr47,3, 0.280429, 0.8457, 3.741853, 20.82687, 0.114051, 6.2015, 0 
arr48,0, -0.164310, 0.9336, 4.073801, 15.10322, 0.124196, 0.0000, 1 
arr48,1, 0.088402, 0.8871, 4.036405, 16.37689, 0.085542, 17.6989, 0 
arr48,4, -0.188367, 0.9272, 4.005919, 13.60154, 0.005884, 11.5078, 0 
arr49,0, -0.255364, 0.9488, 4.077657, 16.64420, 0.144633, 0.0000, 1 
arr49,1, 0.022650, 0.8906, 4.065114, 17.78421, 0.010495, 35.0655, 0 
arr49,4, 0.056052, 0.9092, 3.969001, 19.00285, 0.165665, 25.6610, 0 
arr51,0, -0.120476, 0.9242, 4.105397, 13.65658, 0.011719, 19.5876, 0 
arr51,1, -0.094232, 0.9189, 4.105209, 13.66444, 0.058542, 20.1498, 0 
arr51,2, -0.203774, 0.9316, 4.069116, 13.65658, 0.057649, 18.8933, 0 
arr51,5, 0.001909, 0.9375, 4.082555, 17.79207, 0.079661, 18.0425, 0 
arr51,6, -0.261069, 0.9546, 4.076085, 15.11894, 0.115577, 0.0000, 1 
arr51,8, -0.128164, 0.9185, 4.031201, 13.47575, 0.074044, 19.6419, 0 
arr52,0, -0.114527, 0.9189, 4.087223, 13.65658, 0.000997, 10.8231, 0 
arr52,1, -0.085911, 0.9142, 4.073341, 13.68803, 0.084388, 12.0404, 0 
arr52,2, -0.195518, 0.9185, 4.034872, 13.84527, 0.039143, 10.9993, 0 
arr52,5, 0.052489, 0.9258, 3.988683, 18.19305, 0.116711, 5.9336, 0 
arr52,6, -0.259607, 0.9449, 4.066953, 15.37053, 0.084939, 0.0000, 1 
arr52,8, -0.121751, 0.9175, 4.017161, 13.68016, 0.064742, 11.6877, 0 
arr53,0, -0.102750, 0.9171, 4.081672, 13.68803, 0.017597, 4.8516, 0 
arr53,1, -0.089477, 0.9179, 4.067563, 13.73520, 0.045259, 4.3081, 0 
arr53,2, -0.134354, 0.9103, 4.041851, 12.89395, 0.061449, 4.7616, 0 
arr53,5, -0.166476, 0.9235, 4.028915, 13.10623, 0.057390, 1.3342, 0 
arr53,6, -0.165221, 0.9200, 4.059476, 13.98679, 0.091437, 0.0000, 1 
arr53,8, -0.126937, 0.9151, 4.006470, 13.26347, 0.070900, 3.4913, 0 
arr54,0, -0.081259, 0.9092, 4.080366, 13.85313, 0.070735, 19.3317, 0 
arr54,1, -0.161652, 0.9194, 4.116463, 13.75092, 0.012531, 19.6088, 0 
arr54,2, -0.016580, 0.9020, 3.967348, 14.77301, 0.072008, 20.2947, 0 
arr54,4, -0.179754, 0.9537, 3.978151, 16.99014, 0.153036, 0.0000, 1 
arr54,5, 0.016652, 0.9128, 4.127747, 17.47759, 0.018762, 17.5575, 0 
arr54,8, -0.185378, 0.9018, 3.994541, 13.62513, 0.044724, 18.1324, 0 
arr55,0, 0.009782, 0.8759, 3.928025, 13.60941, 0.049666, 17.0364, 0 
arr55,1, -0.111815, 0.8848, 3.972938, 13.57796, 0.015217, 18.0795, 0 
arr55,2, 0.021580, 0.8669, 3.842298, 14.71797, 0.081537, 16.7946, 0 
arr55,4, -0.104656, 0.9003, 3.861527, 16.47910, 0.126756, 0.0000, 1 
arr55,5, 0.038184, 0.8911, 3.926206, 17.94146, 0.049460, 18.0840, 0 
arr55,8, -0.204129, 0.8887, 3.946549, 13.80596, 0.072953, 14.9757, 0 
arr56,0, -0.099687, 0.9153, 4.073923, 13.76665, 0.068283, 15.7183, 0 
arr56,1, -0.150093, 0.9186, 4.104427, 13.69589, 0.024939, 19.4413, 0 
arr56,2, -0.010172, 0.9034, 3.977510, 14.84376, 0.063222, 16.5801, 0 
arr56,4, 0.058122, 0.9171, 4.015411, 18.61761, 0.127941, 1.8757, 0 
arr56,6, -0.099928, 0.9304, 4.063842, 17.23386, 0.133478, 0.0000, 1 
arr56,8, -0.138608, 0.9078, 4.035957, 13.53078, 0.042099, 17.8272, 0 
arr57,0, -0.081809, 0.9113, 4.081495, 13.75878, 0.049922, 25.0141, 0 
arr57,1, -0.161888, 0.9198, 4.101683, 13.76665, 0.040160, 20.8060, 0 
arr57,2, -0.018294, 0.8882, 3.924784, 15.11108, 0.066406, 25.9277, 0 
arr57,5, 0.035321, 0.9027, 4.117137, 17.43828, 0.011192, 23.9716, 0 
arr57,6, -0.316096, 0.9593, 4.058456, 15.67715, 0.138919, 0.0000, 1 
arr57,8, -0.161478, 0.9088, 4.028989, 13.62513, 0.061359, 19.6784, 0 
arr58,0, -0.081776, 0.914800, 4.090048, 13.534715, 0.000692, 11.848400, 0.000000 
arr58,1, -0.126566, 0.922100, 4.095911, 13.652650, 0.059115, 0.429200, 1.000000 
arr58,2, -0.110947, 0.912800, 4.035531, 13.141605, 0.024888, 11.055750, 0.000000 
arr58,5, -0.201019, 0.931300, 4.052576, 13.695890, 0.051331, 0.000000, 0.000000 
arr58,8, -0.201019, 0.931300, 4.052576, 13.695890, 0.051331, 0.000000, 0.000000 
arr58,9, -0.081776, 0.914800, 4.090048, 13.534715, 0.000692, 11.848400, 0.000000 
arr58,10, -0.126566, 0.922100, 4.095911, 13.652650, 0.059115, 0.429200, 1.000000 
arr58,11, -0.110947, 0.912800, 4.035531, 13.141605, 0.024888, 11.055750, 0.000000 
arr59,0, -0.079769, 0.914150, 4.070792, 13.546505, 0.075026, 4.498500, 0.000000 
arr59,1, -0.114172, 0.919200, 4.078879, 13.629060, 0.015886, 0.000000, 1.000000 
arr59,2, -0.103511, 0.913800, 4.017584, 13.314575, 0.030425, 5.070900, 0.000000 
arr59,5, -0.194458, 0.915100, 4.025818, 13.774510, 0.007259, 1.195900, 0.000000 
arr59,8, -0.194458, 0.915100, 4.025818, 13.774510, 0.007259, 1.195900, 0.000000 
arr59,9, -0.079769, 0.914150, 4.070792, 13.546505, 0.075026, 4.498500, 0.000000 
arr59,10, -0.114172, 0.919200, 4.078879, 13.629060, 0.015886, 0.000000, 1.000000 
arr59,11, -0.103511, 0.913800, 4.017584, 13.314575, 0.030425, 5.070900, 0.000000 
arr6,4, -0.106444, 0.897450, 4.017435, 12.555875, 0.079226, 3.004250, 1.000000 
arr6,5, -0.122829, 0.937700, 4.131092, 13.731265, 0.023164, 0.046250, 0.000000 
arr6,6, -0.128718, 0.9437, 4.146005, 13.77451, 0.003613, 0.0000, 0 
arr6,7, -0.122829, 0.937700, 4.131092, 13.731265, 0.023164, 0.046250, 0.000000 
arr6,8, -0.106444, 0.897450, 4.017435, 12.555875, 0.079226, 3.004250, 1.000000 
arr60,0, -0.084306, 0.912400, 4.059319, 13.621200, 0.000701, 0.238600, 0.000000 
arr60,1, -0.103019, 0.918400, 4.075064, 13.644785, 0.045201, 0.000000, 1.000000 
arr60,2, -0.114503, 0.903500, 4.005555, 12.685600, 0.021472, 0.401900, 0.000000 
arr60,5, -0.132495, 0.906900, 4.031883, 12.697395, 0.041203, 0.937200, 0.000000 
arr60,8, -0.132495, 0.906900, 4.031883, 12.697395, 0.041203, 0.937200, 0.000000 
arr60,9, -0.084306, 0.912400, 4.059319, 13.621200, 0.000701, 0.238600, 0.000000 
arr60,10, -0.103019, 0.918400, 4.075064, 13.644785, 0.045201, 0.000000, 1.000000 
arr60,11, -0.114503, 0.903500, 4.005555, 12.685600, 0.021472, 0.401900, 0.000000 
arr61,3, -0.253097, 0.9136, 4.072173, 10.12647, 0.065759, 1.1207, 0 
arr61,4, -0.061483, 0.9056, 4.110830, 13.58582, 0.039835, 12.8044, 0 
arr61,5, -0.173188, 0.9181, 4.044094, 12.84678, 0.097470, 0.0000, 1 
arr61,7, -0.138162, 0.9105, 4.005227, 12.80746, 0.048292, 7.5065, 0 
arr61,8, -0.088494, 0.9146, 4.070396, 13.68017, 0.015965, 12.7603, 0 
arr61,9, -0.096126, 0.9154, 4.066396, 13.63299, 0.033943, 9.7062, 0 
arr61,10, -0.112834, 0.8956, 4.008402, 12.32001, 0.045075, 9.3075, 0 
arr62,4, -0.107024, 0.8746, 3.994463, 12.04483, 0.023404, 16.4564, 0 
arr62,5, -0.084775, 0.9052, 4.054455, 13.72734, 0.035495, 3.0502, 0 
arr62,6, -0.106000, 0.8943, 3.976997, 12.71312, 0.056601, 11.1979, 0 
arr62,8, -0.131739, 0.9021, 4.001364, 12.68167, 0.085806, 2.1619, 0 
arr62,9, -0.079930, 0.9113, 4.056304, 13.72734, 0.037193, 2.4056, 0 
arr62,10, -0.067561, 0.9028, 4.032507, 13.62513, 0.037249, 6.4024, 0 
arr62,11, -0.131511, 0.8859, 3.985013, 11.40014, 0.090770, 0.0000, 1 
arr63,3, -0.225247, 0.9083, 4.051305, 10.24440, 0.000785, 8.1253, 0 
arr63,4, -0.103442, 0.9025, 4.028235, 12.70526, 0.053163, 11.0286, 0 
arr63,6, -0.131103, 0.9120, 4.023535, 12.76029, 0.043716, 8.0690, 0 
arr63,7, -0.106618, 0.9174, 4.080937, 13.76665, 0.057621, 7.4615, 0 
arr63,8, -0.086238, 0.9130, 4.071098, 13.72734, 0.010349, 10.9955, 0 
arr63,9, -0.142265, 0.9094, 4.003717, 12.78388, 0.063727, 5.3207, 0 
arr63,11, -0.265107, 0.9065, 3.968508, 12.13132, 0.105759, 0.0000, 1 
arr64,4, -0.125455, 0.8876, 4.013547, 12.50870, 0.047617, 7.6324, 0 
arr64,5, -0.121993, 0.8972, 3.990880, 12.76816, 0.071386, 4.2362, 0 
arr64,7, -0.136502, 0.9053, 3.992588, 12.85464, 0.082588, 0.0000, 1 
arr64,8, -0.073346, 0.9064, 4.037419, 13.62513, 0.031450, 7.3585, 0 
arr64,9, -0.085685, 0.9090, 4.050948, 13.72734, 0.041879, 3.5955, 0 
arr64,10, -0.122623, 0.8997, 3.987149, 12.87822, 0.080010, 2.3231, 1 
arr64,12, -0.153451, 0.8712, 3.923892, 11.39228, 0.060505, 11.9487, 0 
arr66,3, -0.287432, 0.919200, 4.007136, 11.828625, 0.070448, 0.000150, 1.000000 
arr66,4, 0.122189, 0.878850, 4.069133, 15.582810, 0.010127, 17.831050, 0.000000 
arr66,6, 0.122189, 0.878850, 4.069133, 15.582810, 0.010127, 17.831050, 0.000000 
arr66,7, -0.287432, 0.919200, 4.007136, 11.828625, 0.070448, 0.000150, 1.000000 
arr67,3, -0.166295, 0.9025, 4.001832, 13.38927, 0.040162, 2.4090, 0 
arr67,4, -0.123918, 0.9168, 4.062933, 13.85313, 0.020399, 5.7385, 0 
arr67,5, 0.060588, 0.8926, 4.063739, 15.85799, 0.100638, 2.4641, 0 
arr67,7, -0.056190, 0.8871, 4.041634, 12.32001, 0.090615, 0.0000, 1 
arr69,2, -0.247014, 0.877800, 3.889261, 13.188780, 0.080915, 0.009700, 1.000000 
arr69,3, 0.136972, 0.854700, 3.887686, 15.830470, 0.004782, 16.958350, 0.000000 
arr69,5, 0.136972, 0.854700, 3.887686, 15.830470, 0.004782, 16.958350, 0.000000 
arr69,6, -0.247014, 0.877800, 3.889261, 13.188780, 0.080915, 0.009700, 1.000000 
arr7,3, -0.226012, 0.910650, 4.025188, 11.710690, 0.060055, 0.739650, 0.000000 
arr7,4, -0.062291, 0.908900, 4.082525, 13.593685, 0.018836, 9.356350, 1.000000 
arr7,5, -0.131400, 0.9260, 4.082160, 13.79023, 0.109866, 0.0000, 0 
arr7,6, -0.062291, 0.908900, 4.082525, 13.593685, 0.018836, 9.356350, 1.000000 
arr7,7, -0.226012, 0.910650, 4.025188, 11.710690, 0.060055, 0.739650, 0.000000 
arr70,0, -0.088369, 0.9138, 4.060412, 13.70375, 0.047596, 2.6666, 0 
arr70,1, -0.077241, 0.9092, 4.053017, 13.60941, 0.040121, 5.4810, 0 
arr70,2, -0.152975, 0.9033, 3.970823, 13.16912, 0.104612, 0.0000, 1 
arr70,5, 0.112730, 0.8768, 4.045530, 15.70860, 0.019164, 15.5728, 0 
arr70,6, -0.156461, 0.9247, 4.044601, 13.82955, 0.033024, 2.2704, 0 
arr70,7, -0.081714, 0.9022, 3.990405, 12.97257, 0.045192, 11.3429, 0 
arr70,9, -0.135417, 0.9125, 4.020362, 12.85464, 0.104983, 1.8939, 1 
arr71,2, -0.077047, 0.8920, 3.888649, 14.82018, 0.072887, 5.0391, 0 
arr71,3, -0.110343, 0.9044, 4.122178, 13.62513, 0.016002, 14.6572, 0 
arr71,4, -0.148685, 0.9128, 4.028061, 13.09836, 0.092805, 0.0000, 1 
arr71,6, -0.127920, 0.9058, 3.995218, 12.87822, 0.023519, 7.6470, 0 
arr71,7, -0.082697, 0.9102, 4.055974, 13.74306, 0.005152, 15.8504, 0 
arr71,8, -0.076972, 0.9083, 4.040402, 13.71948, 0.022484, 9.9275, 0 
arr71,9, -0.135463, 0.8834, 3.991647, 12.58732, 0.019204, 10.9751, 0 
arr72,0, -0.075354, 0.9086, 4.048478, 13.71948, 0.019457, 6.6969, 0 
arr72,1, -0.090645, 0.9110, 4.050040, 13.78237, 0.054420, 3.1596, 0 
arr72,2, -0.122390, 0.9084, 4.012384, 12.89395, 0.070534, 2.2401, 0 
arr72,4, 0.070155, 0.8767, 3.990038, 14.85163, 0.062020, 9.4683, 0 
arr72,6, 0.077490, 0.8891, 4.070503, 15.61426, 0.067377, 6.6907, 0 
arr72,7, -0.194873, 0.9138, 3.998861, 12.98829, 0.081086, 1.0929, 0 
arr72,9, -0.141762, 0.9085, 3.991189, 12.98829, 0.079826, 0.0000, 1 
arr73,0, -0.007495, 0.8748, 3.905101, 13.60940, 0.021149, 6.9355, 0 
arr73,1, -0.041493, 0.8851, 3.936850, 13.67230, 0.051983, 4.2470, 0 
arr73,2, -0.094773, 0.8930, 3.927916, 12.93326, 0.102491, 1.7879, 0 
